comment,sentiment
穿着很舒服很贴身冬天快过完了还又买一条哈哈没中不足的就是起球自提的时候店里高舒暖搞活动果断下手,0
吴恩宇告诉我可以門店自提下次還會來服务态度很好,1
今天618来看看有什么活动来到五楼工作人员很热心的告诉了我 网上下单 可以当场提货 还有优惠卷可以使用给那个短头发的大眼睛女孩子叫梅苗苗的女孩子点赞,1
不错不等双十二了可以早穿几天449入就是门店自提时店员态度很敷衍明明人在那里你先处理一下这个订单就好了啊非让我十二个小时后再过来我出门不到五分钟又收到了配货短信真是MMP优衣库洛阳店垃圾,0
白色真的很透还是这个色好但是码数有点偏大要入比平常小一码的可是这个颜色已经没有小码了难为我顶着热辣辣的天走了将近20分钟去提货本来就想着门店自提的话码数不合适可以马上退换浪费了对了会显的肩宽如果肩膀本来就宽的人不建议入大胸慎入,0
优衣库新弄的的店内自提还挺方便下班了刚好可以从店里取衣服不错,1
去门店自提管理混乱女营业员爱理不理问优惠券怎么使用也不回答,0
收银员提醒门店自提下单省了很多钱哈哈很满意,1
店铺的小姑娘陆菁态度很好帮我找了衣服还推荐门店自提参加了网上的活动,1
一买衣服就想到优衣库已经习惯了习惯了穿优衣库衣服习惯了去百盛优衣库卖郭涛涛微笑优雅服务热情像对待朋友一样对我向我推荐了门店自提四,1
李素容满意满意不错不错帮我下单门店自提很满意,1
朱宏辉大哥哥帮我下单还能自提服务态度很好还优惠了很多,1
实体店自提便捷度满分,1
唐金婷服务特别好帮我注册会员还跟我讲一号可以领优惠券热情的帮我找衣服然后又给我推荐门店自提人美心善好评下次还会来,1
618看起来店里很忙店员还是很热情的帮我第一时间处理了门店自提谢谢,1
矮个福音很好搭衣服这款收了三个颜色实体店自提的非常方便,1
去实体店取货发现实体店100元三条,0
维多利广场店四楼男试衣间女性7:30——8:00值班女性服务员态度恶劣；一楼门店自提无任何提醒顾客排完长队才知不可以买单引导服务极差,0
吴恩昱告诉我可以门店自提下次還會來的优衣库的,1
差评实体店自提不提供发票,0
门店自提很方便快捷 不用周六排队 太开心了,1
下雨天人还是挺多的服务员热情的给我打招呼帮我找尺码非常感谢试衣间妹妹推荐我用门店自提最后由于缺货没有自提但是这种网上购物非常便利下次会再尝试收银员买单很快哟,1
最近网上有很多活动就来门店看看服务员告诉我门店自提的话就跟网上一样价格了好划算,1
自提订单非常混乱店员有待培训因为试好决定不要一到店里就说要退货但是店员还是给核销了说必须再申请退货退款页面跳出填寄回物流单号不知道填什么问店员店员说不知道让我打400电话问打了一个星期最后打通了客服说不用管让我等着就能退钱又过了几天还没退钱无奈只能打电话到自提店面终于有一个懂的店员说需要店面那端点退货吐血管理如此之差对服务只想给1⃣️星,0
看中的衣服没有尺码员工推荐使用自提买到了商品很开心非常感谢热情的推荐,1
这个颜色真的超级春天门店自提的本来想买灰色试了试这个色被一个老奶奶夸好看说穿着和模特一样然后就买了反正就是越看越好看身高168穿m会短l的正好,1
优衣库店铺小姐姐们非常热情每次都喜欢跟朋友来购物小姐姐们推荐网上下单店铺提货又能省钱非常感谢,1
非常满意 实体店提货非常方便 不用排队,1
比实体店便宜50想选自提居然没有尺码无奈只能快递,0
爸爸穿着合适 就是有点长了 腰围啥的都合适 去门店自取的,1
白帅超   很热心很热心给我递送购物框  在很多人排队的时候推荐我门店自提很快很方便,1
优衣库的客服旺旺和热线电话处于过于饱和状态一个问题我问了不下10遍旺旺让我一直点击人工客服但就是没人回答问题后来出来一人也只是把一个常规答案粘贴给我而我的情况属于特殊情况于是让我稍等最后不了了之再无人搭理客服电话一直忙无人接听等待4分钟后告知我晚21点前会回电然后现在晚11:20至今无人回电我的问题就是为什么自提返券30元门店无法使用门店工作人员也不明所以让我24小时候再至门店购买郁闷啊这样的售后店大欺客啊服务是硬伤,0
试衣间的李咚默服务很好 很喜欢 很满意的一次购物经历 下次会再来的 非常好 门店自提很实惠 很好,1
卖场员工态度很好帮我查找优惠下单自提省了不少钱真棒,1
嘻嘻嘻门店看好网上买然后自提比门店便宜10块钱夏天还是要有条无痕内裤希望不勒勾子面料滑滑的不是棉的第一次买这么贵的内裤哈哈哈,1
门店自提已经用了很多次了我一直都在用优衣库的门店自提太棒了速度很快,1
网上看了 可以店内自提的下了单去店里试的本来买黑的结果店里网上卖的只有灰色和蓝色了而支持线下卖的有就是不给调啊 就这一点不太满意不过也是冬天穿在里面 也无所谓了穿起来确实很舒服,0
自提下单更加优惠哟,1
非常喜欢优衣库新推出的网上下单门店自提很方便,1
店员阎佳慧服务周到   语言亲热   穿着正式    尺码推荐合适    推荐门店自提    让人十分温暖   购买过程十分顺利,1
收银员栾祥征服务态度非常好告诉我优惠券只能在线上用以后还主动告诉我可以选择门店自提而且还帮我操作很满意,1
可以门店自提非常方便呢超赞,1
门店自提非常垃圾,0
自提的店里给的有折痕凉了一晚上还是折痕特别深估计平不了了自提的店里给的有折痕凉了一晚上还是折痕特别深估计平不了了自提的店里给的有折痕凉了一晚上还是折痕特别深估计平不了了自提的店里给的有折痕凉了一晚上还是折痕特别深估计平不了了,0
喜欢不错非常满意门店自提的因为旗舰店便宜十块钱但是获取自提码大概等了半个多小时时间有点长但还是很喜欢啦nice买了两件和室友一人一件,0
这家店特别可怕去了两次应该不会再去了就是出一些限量款的时候会查到只有这家有货   每次去都超级多人衣服被翻很乱没法好好逛店员也顾不上你到点自取还要等半天喇叭call人来弄还遇上理解能力很差的收银员优惠券怎么用需要几个人给她解释  唉 ~,0
情况是这样我在天猫上买了东西当我到达店铺提取货品时员工*佳佳多次在ipod上尝试提取码但是有一样东西始终无法提取期间应该是有叫来当班经理但当班经理尝试后依然无法解决问题于是当班经理离开让员工继续尝试始终无法解决问题由于等待了20多分钟问题依然无法解决因为订单上面也有我的名字要求实名取货跟员工确认后依然坚持必须要求有提货码才能提货有询问员工是什么原因造成的 员工态度很好的告诉我可能是系统原因但是这个时间成本不应该由顾客来承担始终要求提取码但是系统验证不通过也不是我的原因造成的最后员工告知快递送到家但自提的目的本身就是为了节约时间更快速的拿到货品最终本次服务体验以提取货品失败告终门店的顾客服务体验和效率以及处理客诉能力我认为是有问题的因此写这封投诉信的目的不是为了投诉员工有什么问题而是门店的经理团队在处理特殊情况下的应急case没有很明确的告知员工处理方案有待培训以及经理直接交给cashier去处理问题没有很高效的帮助员工解决问题导致顾客等待时间过长带来很不好的顾客服务体验,0
就是门店自提换了之后再退好像不太熟悉的样子拖了有40分钟,0
很不错啊啊啊啊啊啊在店里试着网上下单自提的呢很方便的啊,1
第一次体验淘宝下单店铺自提挺方便的裤子老公也满意,1
20190504王晓纪的收银速度很快拿错尺码还很耐心的帮忙退换加入会员还询问了好多问题都一一解答了态度特别好还推荐我使用门店自提服务方便又快捷,1
衣服很好 质量很好 图案也很好 就是这种自提服务还不如线下拿了买单 太麻烦了 核销好久 拿个贴纸也好久 现场有个客户用小程序买单也是搞了很久 希望可以改进以为是凑字数废话hill阿布没落了吗咯啦咯啦咯啦咯啦咯了你在怎么乐乐呵哈哈哈哈哈哈哈哈六里屯咯模型下午是哈个给跟刚哈更好啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯,0
今天的优衣库非常热 不过遇到一个可爱的小姐姐张瑜小姐姐帮我弄门店自提帮我省了好多钱谢谢,1
商品很多不过要换货才能自提有点麻烦不过服务员态度还好也算弥补了排队的时间,0
发现网上有活动店里试好尺码下单的超级舒服性价比非常高优衣库近两年简直开挂了一般应该给设计师加大鸡腿但是杨浦百联店的自提效率和态度简直弱爆了将近花了我四五十分钟时间最后出门时居然还有一件没消磁响了半天等待时看到像领班的女店员对另一位要换码自提客人态度好差,0
店铺宽敞明亮试衣间和收银台的小伙子服务很棒店员赵东健很耐心地为我讲解尺码并为我推荐搭配还推荐我淘宝购买门店自提使用线上优惠很感谢他,1
店里149然后用券加活动花了79线下取货也没有花邮费买来跟女朋友穿的身材比较胖的话要慎拍材质摸起来还是很舒服的穿起来应该也不错,1
门店自提非常好 非常快  店员态度非常好,1
虽然网络很卡 但是吴勉仲还是很耐心的帮我下门店自提,0
店里卖99 我选择了门店自提哈哈哈,1
试衣间服务很好收银台服务很好可以门店自提下单修改裤长服务也很好,1
衣服很好看都很简单大气最近门店自提便宜很多很满意的一次购物体验,1
热情好客 态度亲切 汇一城的优衣库店商品多样 周寒梅门店自提服务好好好好好好好好好,1
线下提货当天负责门店的人态度很差等了好久拿回来的衣服吊牌是被剪过的,0
去了实体店没有拆开的不给试穿试穿以后就不能退自提额时候等了很久很久无语找个尺码找不到一个售货员对优衣库失望,0
好很好收银台试衣间服务很好门店自提很方便,1
第一次在优衣库买衣服正好赶上周年庆做活动特地在实体店试了一遍网上下单同款自提穿起来特别合适舒服决定以后常在这买了不过实体店试衣服的人太多了排队最少要排半小时,0
门店自提很方便节约了不少钱呢,1
轻盈舒适挺好的这次选的线下自提货我想说其实到店里去买就好了反正优惠价格一样还可以试穿所有码子找到自己最适合的毕竟店里的员工忙得很收银台的都不理你说一句两句就去忙自己的了你等待的时间都够你试衣间排队两波了,0
衣服是好衣服王府井店的店员就不一定了网上下单后没有马上收到短信去店里取衣服每个导购员都爱搭不理的推三阻四不给衣服也不说让等就是不理你管你买没买好衣服我问了半天终于一个个导购沟通好让我去前台拿衣服了一个表情麻木的女导购终于拿来了衣服随便一叠就放袋子里了啥也不说网上下单没有试穿结果小了回店里换个大号店员又让从新排队原来说网上下单是不用排队直接取货的那时候没做到等了好久现在换货更是让排队等着好不容易排到队店员不会操作呵呵又让等着我说清后边的人先结账收银员才想起来要不我后边的人也一直等结果我后边的男士是退货的也等等大概是钱落到电商手里没分到店员手里都不是很开心好好地优衣库就这么被打脸钱交完了管你是谁,0
身高166体重55买的XS的白色很好看黄色更好看给各位小伙伴一个参考不要买大了去门店自提的大概等了二十分钟才有人处理服务不怎么好给办理的小姐姐爱理不理的样子,0
去年老爸穿了觉得不错今年再来一条就是不知道从网上下单到实体店取货流程是什么问了客服也没具体说,0
临时下单在这里取货去到过了十分钟然后去了收银台问实习的人不是很懂一直喊其他人过来然后等啊等一个女的过来了告诉我只能等提货信息发过来有时候我下单一会就收到了这次就是没收到我就打算自己去拿裤子自己另外买不想等了然后去拿裤子的时候店里的取货员正好出现她告诉我就是她接单我才收到信息的我原以为要总部接单结果其实就是店里人员操作就可以了我不知道他们叫人叫那么久让我站着一直等到底是什么意思然后终于等她接单了我又在收银台等了很久她才和其他人的衣服一起拿过来我真的想爆粗一星不能再多差的要命明明可以不需要等那么久的事,0
店里试了才来买的到店自取的155/47给大家做个参考之前试的是s这件很修身就是胸围比较小大胸妹子容易蹦开我后来又去试了M腰围太大了还是把s收了自己缝了三个暗扣防止蹦开另外布料比较容易皱不过很舒服,0
收银员推荐网上下单门店自提给节省了50块钱,1
服务非常亲切推荐的尺码非常合适门店自提方便又省事儿,1
门店自提这个服务真的是太好了也不用等待那么久去排队买单,1
不知为何这次不能实体店取货 皱的很,0
非常满意店里面衣服挺多的都已经上秋季的衣服了换季真快今天来买防晒衣前面的服务员跟我说网上149比店里便宜50给我弄的门店发货服务很周到热情收银台买单服务很好试衣间服务也不错以后来试试门店自提上次来改了裤长改的很好,1
店员服务非常好门店自提也很快,1
衣服舒适 提货时小姑娘服务态度也很好 环境也干净 是一次满意的购物,1
颜色好看款式也可以门店自提很快,1
前台员工推荐了网上买 店里提货的便宜了呢,1
很多东西网店有但是不能自提很烦这个看到喜欢的衣服也不能在门店自提很多号都没有,0
布料真的很舒服 买了一件黄色的以后继续回购 门店自提很方便,1
嗯线下提货评价不能加图DVA老婆才是王道skr skr,1
去店铺购物顺便自提店员赵春燕帮我接的单速度非常快有什么疑问都帮我解答以后会常来这家店,1
今天来优衣库网上自提买的尺寸太小了前台店员很迅速的帮我换掉了好评,1
很好实体店试好了买的家门口的店自提就是自提点的客服太磨叽了等了一刻钟,0
门店自提的衣服需要调换尺码接待的服务员很亲切很快就帮我解决了非常满意优衣库的服务真的是很方便,1
现在线上有活动 来门店买 也特别划算 店员都告诉门店自提的方法 态度很好的,1
差评说是线上下单门店自提赠优惠券到了门店说因为下单前没注册会员所以没有30030的券那你倒是下单之前提醒或者说啊作为全球知名供应商太不严谨了不满意,0
特意门店自提的换了浅米色很好看非常厚实唯一缺点是不耐脏,0
优衣库的东西真的好先进今天第一次学会了门店自提感谢你们的员工,1
等了很久终于等来了降价看中这个衣服很久啦不过我有些怀疑网上旗舰店和店铺的质量还是不一样的想哭之前在店里试过网上下单这件领口松就特别容易走光那种没办法低头以后都还是选择门店自提吧,1
还行挺好看的物美价廉门店自提没想到那么多人会去抢惊了,1
网购是49我下的自提单去店里提货时袜子上贴着价签是39真坑人,0
不错打折的时候买怎么买都合适码数有点大建议买小一码领口比较小感觉今年他家衣服改进不错领口和腋下都收的很好不会漏颜色挺好看的126斤166这个尺码正好这个价格很值了又买了好多哎每次打折都控制不住呀运动的时候很合适还是店里自提方面换了大一码的合适,0
优惠力度很大门店自提还能用30块钱的优惠券,1
师楠楠前台买单很快微笑也很棒帮我推荐的门店自提店头下单买单很迅速很赞的一次购物,1
今天来西安赛格国际购物中心优衣库门店自提然后前台排队的人特别多但是前台的服务员李思静的服务态度特别的好然后我觉得还是很满意的满意李思静今天来西安赛格国际购物中心优衣库门店自提然后前台排队的人特别多但是前台的服务员李思静的服务态度特别的好然后我觉得还是很满意的,1
对前台的门店自提很满意基本一下单短信一到就可以直接去前台拿货特别快非常满意,1
今天来门店自提王蓉服务很好,1
到店取货把顾客当傻子给比较脏的挂样品有没有瑕疵不是专业不知道哎网购确实正道沧桑啊确实挑战人性,0
这件衣服应该是从门店发出的吧 能看到锁扣的印子 收到的衣服有问题 联系了客服N久都没回应 建议所在城市有门店的选择自提 这样有什么问题要方便解决,0
对优衣库的服务很满意店员冯葱推荐我门店自提省了钱,1
门店服务非常好推荐我做门店自提省了不少钱全程都很有耐心,1
千万不要门店自提太慢了,0
很不错的价格 门店自提也很方便,1
今天很热呀优衣库很凉快服务员很热情主动帮助我查找商品指引我去试衣间试穿告知我裤子可以修改裤长很棒朱娟帮我自提很满意感谢,1
人生第一次一星差评 真的只想打一星 店里看见有衣服但是不能提货 那就网上买 网上买了想换货找不到客服 那么大个旗舰店官网连客服都没有赚钱吃吗,0
总体挺好的但是有点搞不懂的是微信小程序下单有的店里明明有货选择门店自提就显示没货怎么回事,0
衣服很多现在也有很多优惠活动网上有些价格比较便宜收银员主动帮我自提,1
店里的前台收银的一个男孩子的服务真的好棒 告诉我我买的裤子网上做活动 建议我门店自提 帮我省了50块 真的厉害了,1
我是在店里提货的当时看到标签是B类也没有特别在意毕竟是一个大牌子回到家手洗时文胸湿水后一股很臭的味道感觉很失望贴身穿的内衣竟然有一股臭味,0
白色最好看没有毛乎乎不明朗的感觉但是会透美中不足今方信衣服不扎正号买就行门店自提方便可以当场换货八十字八十字八十字八十字八十字八十字八十字,0
网上旗舰店实行上门提货服务去门店看了有库存的但是没有更新到位有时候网上旗舰店价格便宜点想在上面买一直显示缺货导致没办法体验上门提货服务请完善并及时调整库存吧,0
优衣库的衣服特别好 门店自提很快速 很喜欢优衣库的衣服,1
员工服务很热情主动帮我拿掉衣架还告诉我有点衣服可以门店自提买比较划算,1
收银员王晶小姐姐给我推荐了很优惠的活动门店自提很优惠,1
好好好我喜欢很满意我很喜欢的谢谢你们今天帮我门店自提哦,1
景尧小哥哥帮我找衣服并且介绍了门店自提服务虽然咱家没有了但是还是帮我解决了谢谢咯,1
看到网上79的裤子店里卖99问了服务员她教我可以门店自提优惠感谢店员辉琳,1
门店自提非常好用店员推荐我节约了很多钱喜欢,1
胡兴芹主动推荐商品网上下单门面自提很方便还有优惠,1
今天去门店自提 店员周丽纯的笑容好好看 服务态度也很好 我家就住附近 门店自提挺方便的,1
对优衣库非常满意卖场的引导很好还教我门店自提,1
优衣库服务特别好前台可以门店自提很方便,1
衣服不错啊门店自提换了深灰色老婆说好看优衣库确实不错的就是降价太快了129买了不到一个星期就又做活动到99了气的又买了一件,0
到店自提换了m码 手感摸起来很好 联名款很可爱 喜欢i,1
很不错自提很方便啊中午下单下班直接带回家还比店里便宜很好,1
换了粉蓝色小一码正好门店自提的感觉挺好的上次买中领的花了75现在实体店59买贵了16元就差了十几天实体店这个卖79之前59他们搞活动真是多这个搞完那个搞,0
选了店里自提薄款很软黑色也不透胸前图案颜色鲜艳即使穿黑色也会显得活泼,1
现在的门店下单服务很便民门店自提很便捷下次依旧会选择,1
爱了门店自提也很方便,1
高领heattech我买了四五件了去年的今年的都有但这一件有超级大的化工味道洗了两次还有味道第一次洗的时候水都是黑黄色的如果不是去门店自提的我还以为是假货了以前买的同款heattech都没有这个问题这次真是中彩票了希望优衣库加强品控不要让粉丝失望啊,0
优衣库服务很好店员人很好推荐网上下单门店自提很划算,1
在二楼买衣服的时候找不到试衣间一个叫邹文丹的美女带我去试衣间还推介我网上下单还可以门店自提还说加入会员可以有优惠劵领取感谢服务态度很好,1
门店自提还是蛮方便的而且速度也快商品质量也还过得去马里奥的UT入手不过呢买多了之后发现原价79的和原价99的衣服厚度是不一样的同时买的两件UT一摸就能发现客服解释也是很无语了不仅回复速度慢解释的还很敷衍,0
店员服务特别好很热情还推荐了门店自提活动截图很大,1
门店自提方便,1
网上下订单门店自提换成浅灰色的了购物方便灵活特别喜欢这种口袋有拉链的裤子质量非常好尺码也很标准,1
吴恩宇告诉我可以门店自提服务态度好下次还会来优衣库,1
非常不满意的一次从四楼下到一楼收银台结账才告知一楼不结账一楼只是自提结账一到四楼并没有明显提示而且一楼卖场也有衣服的卖在一楼拿了衣服还要跑上二楼结账结完账礼品又让下一楼收银台领取这不是很折腾吗很不合理,0
去实体店提货发现价格比我网上还便宜拾园客服的回答是渠道不同一次糟糕的购物快过年懒的退了,0
好看也很舒服~~ 好看也很舒服~~门店提货方便,1
非常谢谢试衣间那个店员她很贴心帮我找商品搭配还帮我查网上有没有活动推荐我做门店自提服务省了很多钱网上优惠活动要比店里便宜很多真的非常感谢她,1
面料品质：买了黑的和卡其色 厚薄度：适合秋冬 尺码推荐：170/99穿S 上身效果：很cool门店自提超级方便 ,1
洗后发现拉链有点小问题自提还没快递发的货好,0
门店自提很快捷方便很人性化的服务,1
繁忙时段只有一位收银员其他有店员空闲中仍不开多一个收银通道网上购物自提效率也不高拖延症严重,0
我是在实体店提货的我明明买的是s码可是导购却给我打包了m码而我当时为了去见朋友急匆匆走了没细看回家自己试穿后感觉不对劲一看才知道导购给我拿错了这是我在广州旅行买的回去换根本不现实心里对导购犯的这个错误内心实在是郁闷的在优衣库买了这么久的衣服从来没有没有碰到导购给我拿错的情况,0
之前在实体店看到的是299原价的价格前两天看到淘宝上降价到249赶紧买了选择门店自提发现当天门店也降价啦不过无所谓反正都是一样的哇男款的我觉得穿起来还是很好看的女款的我试了感觉一般般穿了有点像高中生,0
我在等待结账的时候前台同时有三个服务人员在忙碌一个人在结账另外的在收拾衣服看着我在等问我有没有手机淘宝让我从淘宝上买然后什么提货搞得我很郁闷明明我在收银台前面为什么让我费尽周折的搞那一套实在搞不懂,0
店铺宽敞明亮试衣间服务很好告诉我裤长可以随时来修改门口的黄飞琼小姐姐也非常友好前台的妹妹服务也超级棒二楼的先兰小姐姐很耐心亲切的帮我推荐搭配和尺码还推荐我线上下单使用优惠券门店自提非常开心,1
门店服务很好下次试试门店自提,1
现场试过再购买的选购过程有staff过来介绍买单的新功能说不用排队其实柜台也没人时间多就试试新功能咯按介绍淘宝扫描吊牌上的条形码选择码数和颜色选择自提点然后到柜台小bug还是需要等员工过来确认订单跟网上购买到店取货一样工作人员态度非常好的但这个功能然并卵了,0
自提的下次还是自己去实体店买吧由于没有细看拿回来发现衣服都是小球球感觉质量不大好还容易勾丝就是颜色挺显白的图片拍的有色差仅供打算要买的小伙伴参考吧,0
周年庆在门店自提买的 说s码库存小于5件 没有达到金额减不了 要先买另外一个码数然后再换货 搞了一个小时 真的不太好的活动体验感,0
店里明明有货却不能在网上选择门店自提不太理解,0
自提哒店员态度很好 很温柔 在家穿这类型印花裤 很舒服看实体店有现货 就入了两个花色,1
安春娇我很喜欢你的态度 有什么不懂的你都会仔细讲给我听 还推荐我去网上下单 门店自提 感觉你家可以门店自提还不错哟,1
这次购买体验非常糟糕因为是网购自提所以提前2点半到的并且麻烦了裤子但是一般都是要改裤长的为了省试穿时间所以带了以前的裤子去直接按照长度改就可以长点也没关系说好3点15能拿到算下时间应该没问题所以就同意了因为小孩3点半要上跳舞课答应了带吃的回去还因为天气预报说4点要下雨结果买完吃的3点10份到店里像请店员帮忙问下有没提前弄好结果店员说约好3点15就是3点15不能提前好吧不能提前就不能提前3点15到了居然说还没弄好最后等到3点半才拿到就这15分钟女儿和老婆说好的吃的没赶上回来还淋到了雨非常无语之前一直很信任优衣库的服务所以最近几次都是试都没试就买了这次购买实在是让人无语我也就不给差评了只是希望优衣库能在服务上做得更好,0
门店59旗舰店39下单自提衣服很有分量女生16250kgxs码宽松舒适,1
付燕洁推荐了门店自提非常方便好用,1
店铺自提非常方便衣服不适合我店家很快就帮忙处理完退货了赞,1
陈岑服务好的很好 门店自提很快 耐心,1
店铺员工服务特别好网上便宜推荐我从门店自提很不错,1
段安乐推荐了门店自提很方便也节约了不少钱,1
好好好买给老年人的很舒服喜欢网上下单门店提货快捷又方便试好了再提走棒特别适合老人和孩子,1
第一次门店自提很方便呢让老公跟着去一起试了试就是他不喜欢这款短裤觉着颜色太白啦当时就给操作退款了真的方便,1
实体店自提的棉料质感偏软打折入很划算,1
王葵花服务很好谢谢本来没办法自提的谢谢她帮我做,1
质量很好门店自提的随便穿穿还行狠喜欢的一件小T恤了棒棒的,1
还好就是门店提货时有点麻烦希望改善一下服务员态度很好,0
门店拿货退货都很方便,1
朋友买了条裙子说网上下单比店里优惠100块今天也来凑热闹来试试工作人员又推荐了两条裤子试穿效果挺舒服的就帮忙一起下单门店自提了还参加了网上的券特别划算,1
选择今天去提货简直是醉了周六人多的无与伦比各种排队等待我的天哪带着两个娃挤来挤去各种揪心不过优衣库真的服务很棒衣服很棒性价比高的让人宁愿去排队嗯嗯尤其是小哥哥的服务态度也是让人心情不错实体店打折后99天猫89便宜了10块钱不错给闺女买的衣服实体店99还是129天猫79棒棒哒棒棒哒到那试穿干嘛不合适直接换了个好吗方便的简直了给优衣库10086个赞赞牛牛牛凑了差不多有80个字了吧应该可以了吧终于发完了,0
手感超好啊穿着很舒服出汗了衬衫不会粘在身上太赞了有裤子的话一定会买一条我17880KG穿M号正好另外 门店自提差评啊在收银台等了25分钟才拿来给我,0
给朋友买了让他自提的他不喜欢就退回店里了但是网上一直不给操作钱也没退以后再也不弄自提了售后太差劲,0
选的门店自提门店接单速度有点慢别的都挺好的选的门店自提门店接单速度有点慢别的都挺好的选的门店自提门店接单速度有点慢别的都挺好的选的门店自提门店接单速度有点慢别的都挺好的选的门店自提门店接单速度有点慢别的都挺好的选的门店自提门店接单速度有点慢别的都挺好的,0
优衣库双11实体店既然和网店同价还可以用优惠卷直接在实体店把商品买回家挺好的就是优衣库小程序不是很好用能自提的商品太少了,0
小哥哥很可爱 教我从网上买门店提货,1
收银台服务态度很好主动讲解哪些商品在网上有优惠可以门店自提,1
自提服务小哥王志景很负责没找到的商品一直再找还让其他人帮着一起找处理很迅速,1
我是去实体店自提的 版型非常好看质量也不错穿之前不用烫160 90斤 s码腰围臀围刚刚好不过裤子有点长当时试过后就立马修改了免费改裤脚服务超好买了两条一模一样的上班配衬衣穿好看,1
一万个好评本来是店里买的收银员让我看看淘宝有没有活动一看果然有然后淘宝买门店自提优衣库的服务真的赞,1
好看门店自提很方便,1
店里卖59  我网上买79  然后我去店里提货   我特么脑子有坑还双十二大促 感觉以后都不会买了,0
这个优衣库太大了小黄文胸介绍非常的棒刚好合适袁文霞在一楼给我推荐的自提也很节约时间蒋林微笑服务也太棒了天呐可爱的妹妹门店体验很不错,1
优衣库的衣服质量很好一直很喜欢这件牛仔上衣样式简单颜色好搭配在店里试了最小号非常合适但是价格没有优惠正好网店上有活动就选择在网上下单第一次选门店自提非常方便店家服务态度也很好,1
很满意可以教我下单门店自提刘晓萍,1
每次来优衣库都觉得物美价廉 店员小姐姐也超级好看收银员凡照雯很幽默  还帮我弄了个自提优惠20块 thank you,1
优衣库袁洋的服务很赞门店自提经常有活动扫一扫就能有优惠给个赞,1
今天店里的店员很开心的样子服务也很是周到一个叫桂菊的小姑娘还给我推荐了门店自提便宜了好多呢非常满意,1
附近商场提货真是太方便了比实体店便宜,1
去门店提的货本来买的M码换成L了163  53,1
收银不作为我本来想在店里提货因为我有优惠券可以用但收银觉得麻烦就告诉我可能没有货那我选好的不是吗她们就是嫌麻烦收银很不作为不为顾客着想,0
门店自提很方便会员也不错可以领优惠券很喜欢优衣库,1
门店自提很方便省去了不少时间和精力好评,1
小罗的服务态度很好给我推荐了门店自提非常满意,1
宝龙一期门店自提服务炒鸡差,0
如果不是因为实体店不打折不会在淘宝上买这是我淘宝近十年第二次生气至极第一次是在宝洁旗舰店去年双十一时被欺骗这次是优衣库旗舰店真是店大欺客买之前就断码很久既然要特卖库存为什么不提前补足说是可以实体店自提结果选地址时根本不允许自提因为当前实体店299不打折顺丰发货倒是挺快兴高采烈打开包裹发现一张既有手写签字又有盖章的出库单据这是我网购以来第一次看见这么严谨的财务流程当时我的感觉是这件衣服一定连个线头都不会有卖家对品质要求很高但当我把衣服展开在裙摆上出现了两滩油渍对于有一点生活常识的人一眼便可分辨出而且油渍并不是那么容易清洗的我立刻拍照发给客服由于没有运费险也懒得折腾就想看看优衣库的态度结果客服一直也不回复不晓得是钱挣够了还是不差我这一个顾客的好评购前没人理购后无答复卖家不容易只要有问题我都会先和卖家沟通之后给好评可这次不好意思宝洁之后的第二个差评给你优衣库,0
衣服质量特别好张语珊给我们推荐了门店自提给我们省了40块钱很感谢她了,1
卖场员工非常好告诉怎么门店自提态度非常好,1
推荐了门店自提省钱前台服务态度很好他们家卖场的同事也还给我们推荐网上优惠的下单方式,1
价格和质量是满意的就是同一单四件商品被莫名其妙分了两单导致委托人去门店自提时漏取了为了剩下两件又跑了一趟店员还是从货架上现找的等了好久以后不太敢用门店自提服务了明明收到短信可以自提结果去现场还是等很久东西是现找的,0
优衣库果然是快淘宝比店铺便宜了20块本来想门店自取好像我所在的地区现在还是不能自取搭配了一条深绿色的亚麻七分裤效果很好穿着舒适度也很高而且这个花色是小朋友自己选的他很喜欢每年夏天都要买几件托马斯小火车的短袖感觉今年这款的面料棉质更多一些去年那款全印花的摸起来更柔滑很快就穿不了婴幼儿装了还是觉得婴幼儿装的面料更舒服更放心,0
店里的服务员教我在网上下单门店自提很方便,1
到店试过以后发现网上聚划算更便宜就直接拍了后自提这条裙子给妈妈买的颜色很夏天,1
提货也太慢了吧就一个人我提货等了半个多小时怎么忍,0
裤子面料不错在店里试了尺码所以就在淘宝下单然后门店提货了打算再入手一条藏青色长胖了以前的裤子都穿不了了这条裤子穿着很舒服大小也很合适就再买个别的颜色刚好藏青色的现在也有优惠,1
喜欢优衣库门店的衣服网上下单门店自提非常方便快捷,1
线上购买线下拿货网上的价格是99拿回来才发现实体店是79太坑了,0
不错哦在实体店看中了女儿试穿了好看要79元然后不知怎么的买单前上网查了下只要59元果断下单选自提还是我拿的这件哈哈一样的东西比实体店便宜20呢,1
明明想要自提的衣服店里面还有好几件可就是自提不了,0
吴恩昱帮我找到了我想要的褲子吴恩昱告诉我可以门店自提服务态度好,1
门店自提的不错服务也很好,1
员工尤春燕给我推荐自提很方便比实体店价格优惠感谢,1
吴恩宇告诉我可以门店自提服务态度很好下次还会来优衣库,1
