comment,sentiment
裤子收到了不错毕竟是新裤子穿上就是不错裤子没任何质量问题做工也很精细穿上显得很修身我很喜欢下次有需要还会再来,1
裤子边不对称差评,0
裤子已经收到质量很不错穿着也挺好看的,1
收到的三条裤子都一样的问题没有一个是好的,0
我给我爸爸买了一条穿上特别合身而且还很舒服下回给爸爸买裤子还买这家的店主信誉没的说喜欢的宝宝们赶快拍下吧,1
发过来的和图片上的一点都不一样,0
裤子质量也不错物流快好评,1
本来抱着试试的心态没有想到物超所值宝贝包装的也很好客服态度很好很贴心物流也快没两天就收到货了真是一次愉快的购物,1
第一次买该品牌的牛仔裤裤子质量不错就是裤子上有那些一条一条类似划伤的装饰感觉挺别扭的,1
裤子掉色第一次在网上买差评,0
垃圾中的垃圾 妈的,0
这样的价钱可以买到这样好的裤子真的太值啦非常满意啊祝你生意兴隆,1
质量挺好的 版型也显瘦 这价钱买到真的很值,1
刚穿第二次就已经破了沟通退换货还迟迟不回复色差很大服务态度极差质量非常差谁买谁被坑,0
裤子质量很差 穿了三天几天起毛了 而且型号比其他的大一号,0
好实惠店家还送了针织衫要买的赶紧下手迟了就没优惠了,1
超实惠样式也不错下次还来,1
和图案完全不一样差差差,0
裤子穿上很合身布料是我喜欢的那种很适合在重要的场合穿而且客服说话很客气很好快递还发顺丰好评好评,1
质量一般品牌货也不怎么样,1
质量裤型都很好穿上试了试尺码大了我换一条32尺码的,1
还不知道怎么往来,0
整体来说还不错物流也很快给满分吧,1
很好的裤子穿上很合身也很舒服值得购买很划算,1
宝贝很好老公穿着很合适非常喜欢,1
很不错的宝贝质量很好做工精细,1
穿着大小合适 没有色差 很满意,1
给我儿子买了两条很满意下次还来,1
还可以吧活动买的价格挺划算,1
衣服面料挺不错的没有色差很满意,1
不咋的质量太差了,0
宝贝收到了很喜欢质量不错,1
物流很快裤子试了一下很合身做工也很好,1
宝贝很不错虽然有些小瑕疵但是客服的服务让我完全可以忽略这点,1
刚穿了一天衣服点都不好穿在身上里面潮湿闷气,0
做工扎实面料厚实防风防水值得推荐,1
老品牌没毛病 摸的质感很好 还没有上身 过两天天气暖和了穿,1
这质量次品产品朦骗消费者这不是价钱问题是一个品牌的信用价值信不过产品,0
穿上去很舒服给老爸买的他很喜欢质量也挺不错的好评,1
不好快递也慢还是旧的还有个洞,0
首先物流是很快的其次衣服质量超级好手感光滑细腻才这个价格    快递特别快很快就收到了 衣服质量非常好 特别喜欢 款式新颖 适合非常满意的一次购物感谢商家耐心解答服务,1
这个真心不怎么样没穿几天就褪色变薄,0
到货穿了一次就去洗谁知道掉色掉的太离谱了一桶的水都是黑的很不满意的一次购物差劲,0
就这个价位只能讲质量配的上这价钱了,1
穿着舒适颜色很搭配花花公子老牌子商家服务态度很好,1
第二才在这家买裤子了这两次的购物非常满意    裤子质量一无既往的棒卖家服务也好物流也快再次好评,1
好垃圾对不起这个价,0
很不错哦就是中转速度磨叽死了,1
裤子质量很好料子很舒服开心的一次购物看中的快下手哦,1
质量很好价格公道穿起来很帅材料不错,1
基本上不是这个品牌的裤子,0
垃圾的要死什么直筒修身跟裙子一样,0
宝贝质量不错薄厚适中正好春秋穿样子也不错而且还有活动挺值,1
订的铂金蓝发个纯黑很不负责任,0
穿多可能会致癌哦 我洗了还几次穿身上那股硫磺的味道 我自己都被熏咳嗽了 而且这色调 很差,0
一般呀不值这价,0
我去这么退色 手一摸裤子手全黑了,0
刷单都不止*现在有问题你特么跟我讲好评返现*搞笑呢    同一款你特么分两个SKU还是想分更多 明明你就一款产品 你上架两款    你说说哪款是你没有的没有的东西你上什么架 卖什么货,0
这是在京东最差的一次购物太差了*完全货不对版料子穿起来都扎皮肤穿了一次果断弃之,0
不太好跟上面的不一样,0
裤子全是线头不好,0
买了这么多年衣服都是l码修身自己本身也比较壮这次回来衣服大好多而且面料并不是纯棉穿着并不舒服很失败,0
质量不错材质很好很喜欢,1
这休闲裤质量不错没有色差做工很细款式很好非常百搭的一件衣服掌柜服务态度也好下次还会过来光顾本店的,1
不好肥而且黑色程度并不理想,0
裤子挺好就是物流太慢深圳到北京6天我想问这物流是爬的吗,0
很开心的一次购物买的裤子男票穿着正合身物流也很快跟卖家咨询后也很热心的解答下次还在你家买嘻嘻,1
掉色太严重了这个品牌出现这样的情况太失望了,0
质量差,0
裤子不错质量很好走线工整性价比高,1
面料不错物流很快商家服务好,1
裤子质量真心不错价格美丽老公很喜欢下次还会来光顾,1
衣服小了唉剁手,0
面料好穿在身上很舒适价格合适我喜欢,1
活动时买了两条质量很好穿着舒服大气买的加绒的很暖和,1
垃圾谁买谁后悔特奶奶的黑色黏毛,0
搞个破洞的裤子最差的一次购物,0
烂到家了图差醉了醉了差了不知道多少就那个质量可以,0
衣服一洗变大很多掉色不能再差劲,0
挺好还没穿但感觉比之前的质量好,1
裤子没有想象的那么好 价钱也就值*** 裤子到处有线头 屁股后面还有二个小点漏光的 刚刚洗了一下 一桶水都是蓝色的 感觉质量有点假,0
第二次买了没买到第一次的版型不过弹力十足挺喜欢的,1
和图片上的不一样 而且不是我想要的修身款非常不满意,0
收到了衣服很好就是双肩位置小了一点点总体5星,1
裤子质量不行穿在身上不舒服商家服务态度很差,0
差评衣服薄不单止码数偏小面料硬,0
很热情很好的卖家我和我的同事们都很喜欢呢下次还会再来哦,1
收到宝贝了 好喜欢送给爸爸的 穿上感觉好帅而且质量也是没得说的特别信赖这家店,1
裤子很好也很软穿着很舒服颜色也很正很喜欢客服还送了小礼物夏天最适合不过了下次在来,1
物流太慢了质量一般,0
物流是硬伤 寄了一个礼拜才收到 28号一直显示派送的1号才送过来我可以骂人吗***为什么选择京东就是物流快结果然并阮,0
裤子很合适 穿上去很舒服 质量很好,1
线头太多了有好几处线都走偏了,0
质量不错手感和面料都很好穿着舒服,1
太差劲太差劲,0
衣服厚实做工很好质量不错衣服很合身态度不错,1
宝贝不错与描述完全符合下次还会再来买好评五星,1
颜色挺好的老公非常喜欢发货挺快送货员服务态度非常好下次还会买这家的货,1
刚收到裤子跟网上介绍基本一致 质量可以快递快服务好,1
裤子有修补的地方还低自己花运费反货,0
质量是不错很合身卖家态度也好,1
差别超大的不想多说,0
货收到了质量不错款式喜欢材质挺好的做工精细物流很快看着还不错 还没穿过 希望质量会不错 期待,1
做工精细穿起来很舒服质量很好,1
裤兜里面翻球球真心不咋样,0
裤子质量不错挺有型的弹性好舒适挺值得,1
网上图片与实物颜色不复感觉被,0
32和33尺寸腰围一样大买来洗了后穿不上 质量又撇 建议大家别买,0
宝贝很不错老公很喜欢物流也很给力 不错,1
一直关注店铺因为产品质量真的很不错连续购买好几次买牛仔裤大家要看过来真心觉得不错才给大家推荐的哦,1
还没穿来就褪色还掉毛毛,0
重来没给过差评现在不得不给了两条30的裤子居然一条穿不了,0
衣服大小合适面料柔和穿上后给人一种惊艳的感觉一点也不臃肿总之满意十足,1
很差 前所未有的差 裤子难看死了,0
没皮带呀裤子大了又长不满意,0
好评值得推荐便宜实惠质量也不错性价比还是蛮高还会再来光顾的,1
不好意思评价晚了最近一直在忙国庆的事 嘻嘻*∩∩*裤子很舒服客服推荐的码子很合身最喜欢的一条裤子*,1
质量很好也非常漂亮颜色也挺正没有什么色差值得购买做工还是蛮不错发货速度比我想的快总的来说还是算比较满意,1
买的29码给我32码什么玩意,0
裤子很不错料子也好做工也精致快递小哥辛苦了,1
还不错夏天穿应该合适其他的要穿过一段时间才知道,1
宝贝没有色差不褪色裤型不错,1
商品很好做工挺不错的查询是正品尺码发的也正确很好的商家    还未穿过后追评    物流服务态度差送到后一声不吭的即没电话也没短信的还得自己查询订单信息才知道商品有到,1
粘毛,0
裤子很喜欢颜色大小也很合适物流也比较快,1
尺码太不标准了 比平常买的大一码都穿不了,0
它根本就不合适 差评,0
挺好的休闲裤很舒服面料感觉非常不错穿起来很帅气清爽值得购买不错不错超值了,1
该商家裤子质量很长不错料子也很柔软客服推荐的号也穿上非常合适比想像中的效果要好太多喜欢就下手吧,1
质量特别差穿一天就起球,0
一个星都无才正对的差差差,0
买了三件发货2件售后申请无果发货拖延还慢,0
质量太差了收到货还没有穿就线缝就是破的布料起毛球款式嘛还不错感觉是被上当受骗了一样,0
京东速度就是赞下单两天就到了这速度我给十分裤子也很好穿了两次就来评价刚下水都没褪色我很满意,1
东西和图片一点也不一样大家看好了,0
穿过之后才来不是棉的不是正规号码纯属假货差评,0
实物跟图片还是有点差距的毕竟一分价钱一分货,0
裤子一般取货还得支付**快递费卧槽,0
很少来京东评价买过的东西但这裤子质量实在太差穿了没几次已经开裆了而且起球严重买者慎重,0
想买的注意了没一丁点弹力与店家宣传的不符属虚假宣传客服还态度又差要不是懒得找快递早就寄回去早退了,0
质量也很好穿上很舒服老公很喜欢,1
买前问客服返现是怎么回事客服说确认收到货好评返现到指定的账户收到货后又是另外一回事了说他坑就叫自己出邮费寄回去无信用的商家购买前你是大爷之后你就是孙子了不这样说还没这么恼火裤子质量也不咋滴啊还说这价钱你在外面买得到两条吗,0
买亏了根本就不值***布料又差还有一种难闻的腥味,0
物流太慢裤子质量太差裤子很薄手感很不好没有弹力,0
我要的明明不是这个款 R,0
明明问了客服夏天能不能穿回答能到了才知道可能客服住在黑龙江,0
做工细致针脚也工整无线头面料微弹穿着不错主要是还不贵,1
垃圾裤子再也不在京东买衣服裤子了,0
纯棉的夏天穿正合适而且价格实惠,1
我怀疑我是不是用的墨水在洗衣服    吓得我差一丢丢就把裤纸扔垃圾桶,0
货还行快递员有点缺觉得自己不来呆,1
不透气快热死了,0
特别舒服修身穿起来不紧绷弹性十足客服妹子很耐心我不知道自己穿什么码数告诉她身高体重就能帮我选到合身的裤子好评,1
质量不错卖家态度好卖家发货速度快便宜满意打五分,1
质量不错颜色 也很正很满意实物比图片好看款式大气上档次做工和材质很好的,1
裤子拿到手很喜欢给哥哥买的穿上去刚刚好,1
很好与图片相符买回来很划算,1
裤子很好质量很棒穿上去刚好合身价格也不贵很喜欢,1
质量不是一般穿一次就像旧的一样用手摩擦就起毛了不值,0
大小合适刚刚好穿上很舒服挺不错的,1
宝贝收到了裤子质量好款式也不唱老公也觉得不错非常成功的一次网购五星好评,1
还说是什么修身型我看是胖子修身型才是我有这么胖吗给我发这条这么宽的裤子你叫我怎么穿唉不说了就当是作废了,1
我买的是M码 我这么大个人175CM/62Kg穿起来竟然还长 本了想买来打底的 看到这买大件就呵呵了,0
我真服了我是金牌会员在京东买了那么多次东西基本也只买京东自营的一直觉得很好偶尔有点小毛病也无关紧要只有这一次实在太失望了我备注了马桶垫要蓝色的这句话是给你京东看的你用非得写在包装袋上么恰好我同时下单了好几件商品结果就是好多寄来上面都特别大的写着 马桶垫要蓝色的我寄的是单位啊因为大家的快递寄来都在一起所以被很多同事看到了害我被很多人笑话你们都不会考虑客户体验的么更气人的是那么多袋子上都写了要蓝色的结果寄来的还是花的你是故意耍顾客玩么    其实这跟你们家背心没任何关系但是京东一样在你们的包装袋上很大的字写了这句话要怪就去投诉京东吧,0
质量非常好非常满意真的很喜欢发货速度非常快包装非常仔细严实物流公司服务态度很好,1
什么都不说了快递员态度极度的差衣服也就那么回事反正差评就对了什么德性,0
面料还行毕竟这么便宜但是蓝色的掉色实在太厉害了那快递慢的就跟快递员没交通工具靠腿一样,0
宝贝收到了质量很好摸起来很舒服很不错的一条裤子哦值得购买,1
面料不错做工不错价格优惠好,1
尺码不对36的只有32的尺寸坑人,0
物流超慢估计老太太踩单车都比你们快,0
裤子收到质量杠杠的款式简单大方穿出男人的气质朋友见了也要给买一条特满意,1
你看看这裤子脱色况我真受不了这么垃圾的裤子,0
一般没照片好,0
老公很喜欢衣服不错质量很好很满意,1
深色的就不要买了褪色太厉害    结论就是不能在京东买衣服,0
裤子质量很好穿着也很舒服穿起来挺好看的卖家服务态度好物流也挺快的下次继续光顾,1
卖家服务态度好东西很好下次继续光临,1
这家店信誉是相当地不错宝贝的质量更像钻石一般太感谢了,1
不好买完就降价还有没有点诚意了非常不爽,0
款式特别喜欢正好可以修身料子也特别舒服洗了也不会掉色放心正品这次购买很值得下次还有新品在来这买喜欢的人也可以看看哦店家服务态度很好物流也很快的哦,1
昨天刚收到衣服不错就是包装太掉价了给点个赞吧,1
裤子质量很好看起来很有质感剪裁也比较有型很合身尺码标准值得购买推荐,1
质量太差 太薄 与图不符 物流也太慢,0
穿起来很舒适效果好是正品商品和实体店一样很满意 尺码很准 穿起来很合适 料子很舒服,1
从这个价格来说绝对是匠心工艺强烈推荐大家购买很难得遇到面料和质感这么舒服的这绝不是刷单我自己也是做鞋子衣服的实在话,1
面料不错 穿上很舒服 大小正合适 老公很喜欢/,1
东西收到了 非常不满意 掉色而且还很薄,0
衣服可以领上商标那块太大了,1
宝贝收到了质量不错比想象中的还满意,1
丑的无法想象掉色是最大的特点布料粗糙已就算了质量更是最大的亮点没穿几天就破了,0
裤子收到了我老公穿的挺合适的蹲下起来也挺舒服的腰码也非常的标准就像是量身定制的一样他非常的满意不错的一次购物,1
买的是蓝色裤子卖家给我邮寄过来的是灰色裤子我草你大爷把人当傻子吗,0
退色严重还会变形,0
新裤子拿到手居然有个洞,0
一直在这家买不错质量好颜值高有弹性赞一个吧,1
太垃圾 双11买的 等了25天 店家理也不理 牛逼要死 京东就这样,0
说好的小脚裤呢诈骗啊小脚裤变成直筒裤,0
衣服有点大了商家尺码不对感觉凉爽多了感觉有点不值,1
刚穿上还挺舒服的颜色特别好比较正很喜欢不过没有想象的那么厚但是也够用了不冷面料很柔软就是这个京东快递真的好慢哈哈,1
差的死褪色布很薄看不出修身脱毛货还经常发错,0
裤子一般也不是牛仔,0
衣服质量不错手感舒服颜色也漂亮老公穿上很合适还洋气这个价格真的是白菜会常来的,1
质量很好老公穿上很舒服很喜欢,1
活动买的以前买过他家衣服这次购物很不错,1
发货太慢了 不得不吐槽一下,0
裤子不错 很有型布料也很好\n家人很喜欢\n好评,1
穿着舒服物超所值就是号有点大172CM130kg穿m号的正合适l的都把屁股遮住了,1
妈的买小了退回去换都一个月多了还没有记回来给我想退又退不了***了当买个教训吧以后都不会买这个牌子的衣服最不开心的一次购物差评差评差评差评绝对的差评,0
配浅色牛仔裤超好看 再买小一个号就完美了,1
裤子相差太大了 太丑,0
码字不对衣服不好,0
裤子质量还不错穿着很舒服没有什么色差码子准,1
裤子穿着超级舒服很合身布料也很好 值得购买 下次还会来的,1
同样一起拍的四五天才发货催了几次说裤子质量有问题不能发让我换一个,0
除了降价我也不想说什么没收到货就降价心里有点生气,0
宝贝很赞呢裤子的版型很好布料和质量各个方面都很满意这个价超值了以后就指定这家买裤子了,1
跟图很不一样裤腿口也太大了像老年人穿的,0
裤子刚刚收到很棒穿起来也很合身 关键是物流快 好的不行了 第一次京东买感觉不错,1
质量不行啊不值得买,0
最差的裤子比路边摊还差今天刚收到快递前后洗了十几次依旧严重掉色直接当抹布谁买谁后悔实实在在评论不骗谁不相信抱着我想试一试你可以去买,0
商家不讲信用我要的是休闲款式的：可是收到的是修身款式的．前几天我买了一件休闲款式的还可以但我又买了三件一件也穿不下．换了款式也不告知,0
穿上跟合适很喜欢满意的一次购物买了两件都不错,1
袖口链接做工太差了连接处的做工简直无法直视衣服拉链看起来也很差洗几次就会掉色到时候更难看早知道这样就不买了看来还是不应该在网上买衣服买都买了我也不想退换了懒得折腾就当花钱买教训下次坚决不在网上买衣服,0
第一次在网上购买没想到这么优惠的价格质量真好卖家推荐的号码都合适 不错    衣服质量挺好的颜色很正老公穿上很帅气店主服务态度真不错,1
宝贝已经收到了京东的物流依旧很快裤子质量不错穿着也很合身很不错的一次购物下次还会来这一家,1
要的是军绿色~不是翠绿色~色差也太大了点,0
大小合适做工精良没有异味,1
给差评和网上的完全不一样是老年人穿的,0
线头多 跟图片颜色差太多建议皮肤黑的人慎重店家没有实物图我给大家看看跟他图片上的差别大不大布料粗糙买了才知道上传图片只是不想让跟多人买到不喜欢的本来想退掉但是因为运费问题跟跟店家闹到京东客服介入我,0
宝贝质量不错是正品款式新颖美观大方性价比很高物美价廉,1
差差差差差差差差差差差差差差差差差差差差差差差差差差,0
太差了想下手的别买了,0
外套都买快一个月了还没有送到,0
一点都不靠谱,0
挺好的给弟弟买的他个子很高也不胖套个保暖裤也能穿,1
太大了 质量与价钱不符合,0
裤子真的很不错穿上很帅气质量也好喜欢的就不要犹豫了赶紧下手吧,1
质量还可以就*的货太薄了,0
衣衣质量很不错穿上大小合适款式好看和卖家描述一致老公很喜欢赞一个,1
款式不错做工很好的大小刚好合适穿着很舒服的,1
差差差不值,0
物流很快质量还不错尺码刚好穿起来很舒服 卖家服务很到位很满意,1
大小合适质量还不错哦面料是柔软的,1
啥也不说了这也算小脚款的牛仔裤,0
洗了一次像旧裤子 都不想穿了 掉色厉害,0
不好版型不是正版,0
物流很快是顺丰快递裤子的质量很好很有弹性大小也正好宽松版的不是特别紧给男朋友买的男友很喜欢也很喜欢这个颜色是正宗的牛仔色总之很好啊,1
衣服不错挺喜欢的下次再来光临,1
写的修身裤结果是有弹性的紧身裤烦躁很失望买的时候139没多久就99失望,0
售后太差我退了两件给一件这几个意思,0
裤子很不错很合身穿着也舒服快递态度也很好很满意,1
什么垃圾衣服买来一星期不到口袋全拖线最差的一次购物,0
啥jb玩意 非常差,0
裤子质量手感什么的都非常好穿着很舒适物超所值下次还想来这买,1
买了三条裤子就给我发回来两条客服说给我补发我等了三天裤子竟然发到福建去了,0
裤子尺寸太小已经寄回去给售后但是迟迟未能调换到现在问题还没有解决太失望了,0
不好有色差要加绒的回来是单的    老公一点都不喜欢,0
裤子质量不错面料也挺好的穿上身很有型大小也正合适,1
发货慢10天才收到质量差线头松动第二天就起毛建议大家不要在这买过来人给他家的忠告,0
真的好垃圾快递不发货买家不管不问八天才到我手里质量也不好非常薄布料不好真的好垃圾快递不发货买家不管不问八天才到我手里质量也不好非常薄布料不好真的好垃圾快递不发货买家不管不问八天才到我手里质量也不好非常薄布料不好真的好垃圾快递不发货买家不管不问八天才到我手里质量也不好非常薄布料不好真的好垃圾快递不发货买家不管不问八天才到我手里质量也不好非常薄布料不好真的好垃圾快递不发货买家不管不问八天才到我手里质量也不好非常薄布料不好,0
还不错速度也快感觉都还可以,1
好好正品估工精细值得购买,1
衣服不错很合身面料很好做工很精致下次有合适的再光顾你家,1
不好衣服很硬,0
衣服挺好的物流也快穿着也刚好当时本来想拍两件的怕大小不合身衣服挺不错的样式和颜色跟图片基本没差别以后我还会常来的,1
垃圾客服问什么没反应发过来的和图片不一样不建议购买,0
衣服挺好的就是我们这网点那个人态度特别特别不好就是不知道怎么投诉,1
已经多次购买了确实是性价比很高不错,1
为什么和以前的差很多面料差很多而且还有黄斑几十块的东西就懒得换了,0
这么严重的错误都能犯要的加绒的给我发的却是单裤跟在线客服说话也没人理,0
太薄抬腿裤子开裆不说看图为证客服居然说不能运动废话买裤子不能抬腿吗,0
裤子不是一般的难看 真的一星都不想给 50块钱的裤子都比这条裤子好,0
质量不错款式很好老公很喜欢穿起来帅气,1
前面拉链太短怎么样换货,0
买完之后发现好贵在超市19块钱一件牌子一样款式一样,1
宝贝很快就收到了表示很满意客服很热情裤子质量很不错大小挺合适的继续支持贵店,1
还没穿就这样了快递速度特别慢六天才到很不愉快的一次网购,0
物流快裤子质量挺好也修身,1
裤子的质量非常好摸上去很舒服穿上去感觉很棒也没有色差卖家的态度也很棒总之就是好好好以后还会继续光顾的,1
大小尺码都不一致的怎么感觉京东这么多假冒伪劣产品了以后购买要注意了不能经常看评价了小心不然就要你出物流费用了,0
拍的是冬款加绒收到秋款截图告诉客服后换货寄回去后卖家打电话说我买的就是秋款我打开订单一看真它吗变成秋款了不过我有截图做不起活动就拉倒吧京东说订单是不可能修改的真JB恶心人,0
简而言之不建议购买,0
裤子很不错 穿着很舒服 质量也好,1
差评差评差评 衣服都是烂的,0
裤子收到了物流很快的质量很好做工也很不错颜色没色差穿着很合身很满意价格很实惠的以后需要还会来的,1
宝贝收到了 感觉还不错哦 裤子质量很好 穿上效果很好 正好是我想要的那种裤子,1
只穿过2次内侧就脱线了客服一句你穿过了就解决问题了质量真心不行客服态度也差,0
掉色太厉害了洗了三遍了,0
这发货速度真是无语了,0
很不错床上去很合身就是买的时候号买小了下次还会买,1
差到不能再差了洗了一次就不能穿了而且码太小了一星都不想给,0
型号不合买来穿着太大了我去,0
很不错的一条牛仔裤哦~颜色很正穿着又舒服恰好是我想买的那种款式有很好特别适合我的风格关键是还不掉色卖家服务态度好物流给力下次继续光顾,1
手感不错 料子不错 样式不错,1
下单3xL的尺码到货的实际尺码与标识不符换货了也是这样与标识不符,0
垃圾衣服味道难闻尺码偏大颜色不对高仿品,0
没见过洗了5次掉色这么严重的裤子看图平时把手放进裤兜拿出来手都能变黑历史第一次给差评这裤子买了就是浪费钱就地摊货奉劝各位别买如果你不介意整个下身被墨水染黑当我没说差评差评差评,0
裤子的版型很不错质量也很好很值很不错的一次购物下次有需要还会再来太赞了有需要的朋友赶紧下单吧,1
不是蓝色的吗发个黑的一看就容易掉色是不会洗洗就蓝了,0
裤子质量不错只是裤脚与腿较窄不适合身体偏胖的适合偏瘦体形,1
不错 面料好 质量好 款式新,1
质量太差了象堆积过旧货扫兴,0
换贷发错颜色重新购买优惠没了还浪费2次邮费,0
我觉得这个裤子很好然后也很很合身质量很好我觉得很物美价廉呦跟我想象中的一样物流很快服务态度也很好店家很热情有需要的话我会再次购买,1
宝贝己收到手感很好儿子很喜欢绝对良心话亲们下手买质感很好这是一次很棒的购物,1
不得不说这换货速度真心慢这裤子做的里面的白色底线全翻上来了难看死了垃圾,0
布料差做工也不好穿着特不舒服,0
快递送的恶心人我不管你东西有多么好反正快递是恶心到我了大中午叫我自己到指定地点拿话说不是送货上门买别的产品都是送上门的找客服态度也不是很好叫我打电话让快递员送过来我这一片快递员今天都没派送放在一起让人自己过来拿人家要是不送我是不是还得跟人家打架,0
一般有点大,0
很失望不修身沾毛絮严重不耐脏穿出一趟感觉都脏了差评差评,0
我就没见过裤子裤子号是LXL的你家能上天,0
裤子很正是直筒小脚裤颜色洗了稍微有点掉色不影响美观裤子有弹性很舒适柔软店家发货速度也快包装很结实,1
买了没几天就降价了而且还不退差价态度恶劣差评,0
衣服的手感和做工都还不错价格不贵没有色差大小也合适卖家发货速度也很快,1
一次性购买了几件感觉还不错性价比高,1
差别太大了,0
质量真心差特别薄线条和线缝之间只要稍微一动感觉就要裂开了蹲一下起来裤子全部邹巴巴更别说洗一次根本就是变形好垃圾的裤子还敢卖这么贵*不值特别要说的是：客服态度不是很友善总体感受就是花钱受罪,0
售后不行售后不行不行,0
和我同型号的衣服相比小了店家是在省布料吗,0
给哥哥买的生日礼物已经是上班族的哥哥收到裤子时吓了一跳说很惊喜裤子质量很好很时尚很适合他穿起来很舒服还不掉色夸我眼光好而且物流好快真的很出乎我意料下次送男生礼物就认准你们家啦哈哈哈,1
超级超级喜欢裤子版型很好穿上去也挺好百搭正适合现在穿朋友都说这个裤子好看价格还不贵在店里最少一两百,1
首先快递寄了九天裤子上很多线头特别不满意,0
衣服看上去不错还没有穿等穿了再来追评先给好评,1
裤子很好质量也不错没有色差穿着很舒服也不会掉色棒棒哒,1
太次了 这个料子 都懒得退了 真的不值得,0
不好看物流有慢,0
他们说话不箅的说买两仵有送皮带收到快递打开看来去没看到皮带我上当一次了是在骗人的,0
买的是29的送货送30的颜色也不对服务也差差评差评差评一颗星都不值都穿不了我都已经扔掉了希望大家不要再买这个店铺的了希望大家有前车之鉴,0
衣服质量不错面料做工都很好穿着也合适很喜欢重要是性价比很高哦,1
商品于实际不符哪里的加绒,0
好舒服好舒服好舒服好舒服好舒服,1
太差了质量,0
裤子质量非常好 这价钱值了 在外面肯定买不到这么实惠滴 喜欢 显瘦洋气,1
样子简单大方面料很柔软很舒服性价比很高值得购买客服非常耐心的给谅解并推荐尺寸和颜色非常满意,1
面料舒服价格实惠多次购买从京东购买东西相信京东,1
给老公买的他很喜欢效果也不错,1
东西好 价格还便宜 性价比高,1
一星都算多的说好的弹力你来告诉我弹力在那穿在腿上紧绷绷的一点弹力都没有大家买的时候多注意别被骗了,0
喜欢喜欢简单我就喜欢这样的衣服,1
尺码正合适穿着很舒服款式也很漂亮是我喜欢的一款整体感觉不错,1
这件衣服有色差有质量问题,0
此物品不值得去买如此垃圾既然还有这么多好评30块钱的货而已,0
速度跟态度都挺好但是你告诉我穿几天就全是毛毛是什么鬼,1
尺码偏小色差太大,0
有点穿不上小了骗我,0
不说质量了 上边七八处脏的要命 洗都洗不下来,0
裤子挺好的版型不错很保暖,1
东西已经收到具体说很早前都收到了质量不错,1
衣服不错 很喜欢大小合适 质量很好,1
裤子很不错很合身卖家服务态度也好物流也快值得来,1
活动时候买的很好呢码数很合身不用买大一码,1
右边裤腿比左右窄无语了,0
衣服穿起来很帅气布料很舒服很不错和我想象的出不多下次还会购买的,1
版型挺好看的质量也很不错不愧是大牌子,0
质量不错值得你来购买哦物流就是快,1
没穿了多久出现了微小孔洞和客服联系他们把责任推得干干净净他们是做一次性生意的,0
不错客服推荐的尺码刚刚好赞一个,1
收到了客服服务态度很好非常满意质量很好下次继续购买,1
裤子穿着真是太舒服了都不舍得换了,1
衣服料子比较硬幸亏没买大一号穿上袖子有点长其他都还满意毕竟一分价钱一分货,0
不错的选择和实体店一样一样的下次还会继续光顾,1
不怎么样 差别很大,0
宝贝儿收到了质量好做工精致尺码标准面料穿着舒服有弹性款式时尚价格合理下次还会光临推荐购买,1
很喜欢 家人都说好看 手感很好 客服推荐的号码很合适 快递也很给力 总之满意 愉快的一次购物 5分好评是必须的 很好,1
太大了什么东西换了和以前一样大,0
拿回来就是破的吊牌也没有跟地摊货没分别不值这个价钱,0
要的是中弹收到的就是微弹,0
不得不给差评裤子太烂了刚买回来裤裆线是开的卖家说可以换货我嫌麻烦没换刚穿了一周腿上的线也开了,0
裤子很好看穿在身上既舒服又修身物流速度很快店家服务态度好而且价格也不贵很喜欢这家店的衣服下次会再买的,1
呢嘛你家衣服真垃圾100块钱就当丢弃了,0
不太满意我以为是全黑的可惜不是,0
最垃圾的裤子根本都对不起这个价钱颜色就是粑粑千万别买千万别买,0
裤子老公说不错带弹力的比较舒服裤型也是我想要的,1
宝贝质量不错做工很好是想要的颜色和款式卖家服务态度很好,1
尺码不符    已经退货    退货速度杠杠的,1
瞎**搞我买的黑色的你给我发灰色的你是色盲吧,0
挺不错的很暖和,0
裤子穿上很舒服 大小长短也是刚刚好的呢 物流很快 店主态度也很好 总体来说 是一次不错的购物 想要的人赶紧下手吧,1
样子不错尺寸也很合适很赞我喜欢,1
不好颜色跟网上图片不一样而且脱色很严重洗了五六次水还是黑色的差差差,0
同码的两个裤子大小不一样问我差了多少我说裤腰大了2厘米还说是正常的你家就是这样做裤子的客服还不说话本来屁大个事搞得人心情不爽了,0
非常差穿两天衣服就烂],0
一般般一般般真一般般,0
穿着舒适老公非常喜欢做工满意总体不错,1
不理想衣服邹邹巴巴的,0
一个字垃圾,0
和第一次买的完全不同大了好多多,0
未收货快递服务态度差,0
质量很差没穿两天就破了开裂了和客服联系既然不理最差的一次网购,1
质量很好大小也合身服务很好值得购买,1
我不想说你这产品元芳都不会看,0
完整的图片是第一次购买的33号牛仔裤另一张是用其他款式换回的34号牛仔裤还保留着原号码剪掉的痕迹现在我还保留着这两条牛仔裤一定要讨个说法,0
裤子质量挺不错棒棒的物流也很快很满意的一次网购,1
这条裤子会使你腿看起来更加修长整个人都比较活跃年轻裤子是给男票买的他超级喜欢,1
做工差面料粗糙,0
当我拿到快递的时候都快要惊呆了快递速度怎么这么快服务还这么好最主要的是衣服质量特别好很满意呵呵,1
还可以的可惜快递像龟是的,0
裤子长短合适而且不紧绷这点非常满意,1
掉色严重不怎么好看,0
